#options: 300x532 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=16 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=crf mbtree=1 crf=20.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:153 out:154 type:B dur:2 cpbdur:2 q:26.03 aq:23.96 tex:32965 mv:8553 misc:338 imb:132 pmb:473 smb:41 d:- ref:0 ;
in:154 out:155 type:b dur:2 cpbdur:2 q:26.03 aq:24.53 tex:18872 mv:7110 misc:498 imb:57 pmb:486 smb:103 d:- ref:0 ;
in:159 out:156 type:P dur:2 cpbdur:2 q:26.03 aq:23.39 tex:63180 mv:7071 misc:149 imb:341 pmb:304 smb:1 d:- ref:0 ;
in:157 out:157 type:B dur:2 cpbdur:2 q:26.03 aq:22.41 tex:48992 mv:8551 misc:273 imb:95 pmb:525 smb:26 d:- ref:0 ;
in:156 out:158 type:b dur:2 cpbdur:2 q:26.03 aq:21.96 tex:379 mv:50 misc:267 imb:0 pmb:27 smb:619 d:- ref:0 ;
in:158 out:159 type:b dur:2 cpbdur:2 q:26.03 aq:24.70 tex:22281 mv:7862 misc:417 imb:69 pmb:498 smb:79 d:- ref:0 ;
in:163 out:160 type:P dur:2 cpbdur:2 q:26.03 aq:23.35 tex:71556 mv:7445 misc:159 imb:294 pmb:350 smb:2 d:- ref:0 ;
in:161 out:161 type:B dur:2 cpbdur:2 q:26.03 aq:22.77 tex:36097 mv:7439 misc:328 imb:60 pmb:553 smb:33 d:- ref:0 ;
in:160 out:162 type:b dur:2 cpbdur:2 q:26.03 aq:25.03 tex:23494 mv:7790 misc:444 imb:76 pmb:476 smb:94 d:- ref:0 ;
in:162 out:163 type:b dur:2 cpbdur:2 q:26.03 aq:20.93 tex:241 mv:130 misc:261 imb:1 pmb:29 smb:616 d:- ref:0 ;
in:166 out:164 type:P dur:2 cpbdur:2 q:26.03 aq:22.26 tex:95770 mv:6813 misc:145 imb:373 pmb:273 smb:0 d:- ref:0 ;
in:164 out:165 type:B dur:2 cpbdur:2 q:26.03 aq:24.26 tex:26239 mv:7478 misc:467 imb:77 pmb:482 smb:87 d:- ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:26.03 aq:25.11 tex:26087 mv:7944 misc:433 imb:84 pmb:485 smb:77 d:- ref:0 ;
in:170 out:167 type:P dur:2 cpbdur:2 q:26.03 aq:23.54 tex:82137 mv:6888 misc:183 imb:340 pmb:300 smb:6 d:- ref:0 ;
in:168 out:168 type:B dur:2 cpbdur:2 q:26.03 aq:24.85 tex:33583 mv:8372 misc:365 imb:105 pmb:485 smb:56 d:- ref:0 ;
in:167 out:169 type:b dur:2 cpbdur:2 q:26.03 aq:22.52 tex:337 mv:165 misc:322 imb:0 pmb:45 smb:601 d:- ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:26.03 aq:25.80 tex:25389 mv:7464 misc:483 imb:65 pmb:467 smb:114 d:- ref:0 ;
in:174 out:171 type:P dur:2 cpbdur:2 q:26.03 aq:22.73 tex:61173 mv:5805 misc:262 imb:353 pmb:268 smb:25 d:- ref:0 ;
in:172 out:172 type:B dur:2 cpbdur:2 q:26.03 aq:22.65 tex:43971 mv:8188 misc:409 imb:106 pmb:476 smb:64 d:- ref:0 ;
in:171 out:173 type:b dur:2 cpbdur:2 q:26.03 aq:21.28 tex:259 mv:76 misc:273 imb:0 pmb:33 smb:613 d:- ref:0 ;
in:173 out:174 type:b dur:2 cpbdur:2 q:26.03 aq:24.72 tex:24483 mv:7022 misc:463 imb:65 pmb:467 smb:114 d:- ref:0 ;
in:178 out:175 type:P dur:2 cpbdur:2 q:26.03 aq:22.89 tex:75628 mv:6301 misc:223 imb:358 pmb:272 smb:16 d:- ref:0 ;
in:176 out:176 type:B dur:2 cpbdur:2 q:26.03 aq:22.26 tex:42143 mv:7093 misc:372 imb:119 pmb:475 smb:52 d:- ref:0 ;
in:175 out:177 type:b dur:2 cpbdur:2 q:26.03 aq:24.18 tex:26512 mv:7172 misc:420 imb:129 pmb:420 smb:97 d:- ref:0 ;
in:177 out:178 type:b dur:2 cpbdur:2 q:26.03 aq:20.98 tex:371 mv:166 misc:311 imb:0 pmb:43 smb:603 d:- ref:0 ;
in:181 out:179 type:P dur:2 cpbdur:2 q:26.03 aq:22.55 tex:94510 mv:6667 misc:143 imb:352 pmb:294 smb:0 d:- ref:0 ;
in:179 out:180 type:B dur:2 cpbdur:2 q:26.03 aq:24.18 tex:36924 mv:8040 misc:460 imb:94 pmb:468 smb:84 d:- ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:26.03 aq:25.16 tex:31547 mv:8538 misc:403 imb:69 pmb:513 smb:64 d:- ref:0 ;
in:185 out:182 type:P dur:2 cpbdur:2 q:26.03 aq:24.13 tex:79223 mv:6651 misc:182 imb:392 pmb:251 smb:3 d:- ref:0 ;
in:183 out:183 type:B dur:2 cpbdur:2 q:26.03 aq:25.02 tex:36753 mv:9031 misc:312 imb:84 pmb:529 smb:33 d:- ref:0 ;
in:182 out:184 type:b dur:2 cpbdur:2 q:26.03 aq:22.31 tex:385 mv:243 misc:316 imb:0 pmb:44 smb:602 d:- ref:0 ;
in:184 out:185 type:b dur:2 cpbdur:2 q:26.03 aq:25.69 tex:23601 mv:8312 misc:447 imb:49 pmb:506 smb:91 d:- ref:0 ;
in:189 out:186 type:P dur:2 cpbdur:2 q:26.03 aq:24.43 tex:89846 mv:7135 misc:187 imb:284 pmb:353 smb:9 d:- ref:0 ;
in:187 out:187 type:B dur:2 cpbdur:2 q:26.03 aq:23.65 tex:57841 mv:10204 misc:267 imb:89 pmb:538 smb:19 d:- ref:0 ;
in:186 out:188 type:b dur:2 cpbdur:2 q:26.03 aq:26.06 tex:264 mv:52 misc:228 imb:0 pmb:16 smb:630 d:- ref:0 ;
in:188 out:189 type:b dur:2 cpbdur:2 q:26.03 aq:26.31 tex:22624 mv:7863 misc:473 imb:21 pmb:534 smb:91 d:- ref:0 ;
in:193 out:190 type:P dur:2 cpbdur:2 q:26.03 aq:24.66 tex:99162 mv:7564 misc:138 imb:248 pmb:398 smb:0 d:- ref:0 ;
in:191 out:191 type:B dur:2 cpbdur:2 q:26.03 aq:24.28 tex:48315 mv:8809 misc:252 imb:26 pmb:606 smb:14 d:- ref:0 ;
in:190 out:192 type:b dur:2 cpbdur:2 q:26.03 aq:26.33 tex:27482 mv:8643 misc:395 imb:32 pmb:552 smb:62 d:- ref:0 ;
in:192 out:193 type:b dur:2 cpbdur:2 q:26.03 aq:24.65 tex:228 mv:52 misc:216 imb:0 pmb:18 smb:628 d:- ref:0 ;
in:196 out:194 type:P dur:2 cpbdur:2 q:26.03 aq:23.46 tex:88566 mv:7093 misc:157 imb:353 pmb:293 smb:0 d:- ref:0 ;
in:194 out:195 type:B dur:2 cpbdur:2 q:26.03 aq:25.50 tex:32438 mv:8128 misc:394 imb:27 pmb:572 smb:47 d:- ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:26.03 aq:26.31 tex:29180 mv:8126 misc:334 imb:30 pmb:577 smb:39 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:26.03 aq:24.64 tex:74284 mv:6960 misc:148 imb:421 pmb:225 smb:0 d:- ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:26.03 aq:25.51 tex:45623 mv:9740 misc:237 imb:129 pmb:505 smb:12 d:- ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:26.03 aq:21.96 tex:204 mv:35 misc:209 imb:0 pmb:13 smb:633 d:- ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:26.03 aq:25.86 tex:33079 mv:9333 misc:284 imb:89 pmb:512 smb:45 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:26.03 aq:23.92 tex:78286 mv:6908 misc:158 imb:404 pmb:241 smb:1 d:- ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:26.03 aq:23.26 tex:67233 mv:10237 misc:250 imb:198 pmb:434 smb:14 d:- ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:26.03 aq:23.13 tex:313 mv:32 misc:231 imb:0 pmb:18 smb:628 d:- ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:26.03 aq:25.17 tex:31402 mv:8406 misc:392 imb:121 pmb:463 smb:62 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:26.03 aq:24.91 tex:62809 mv:6475 misc:180 imb:401 pmb:236 smb:9 d:- ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:26.03 aq:22.92 tex:52215 mv:7990 misc:235 imb:144 pmb:483 smb:19 d:- ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:26.03 aq:24.80 tex:30600 mv:8028 misc:372 imb:140 pmb:455 smb:51 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:26.03 aq:22.07 tex:352 mv:200 misc:312 imb:1 pmb:45 smb:600 d:- ref:0 ;
